ksh,xm,sfzh,lxdh,yxdh,yxmc,kldm,zydh,zymc,pcdm
21376666050388,zhang50387,8888,8888,A231,SDKJDX,2,22,English,1
21376666050389,zhang50388,8888,8888,A231,SDKJDX,2,22,English,1
21376666050390,zhang50389,8888,8888,A231,SDKJDX,2,22,English,1
21376666050391,zhang50390,8888,8888,A231,SDKJDX,2,22,English,1
21376666050392,zhang50391,8888,8888,A231,SDKJDX,2,22,English,1
21376666050393,zhang50392,8888,8888,A231,SDKJDX,2,22,English,1
21376666050394,zhang50393,8888,8888,A231,SDKJDX,2,22,English,1
21376666050395,zhang50394,8888,8888,A231,SDKJDX,2,22,English,1
21376666050396,zhang50395,8888,8888,A231,SDKJDX,2,22,English,1
21376666050397,zhang50396,8888,8888,A231,SDKJDX,2,22,English,1
21376666050398,zhang50397,8888,8888,A231,SDKJDX,2,22,English,1
21376666050399,zhang50398,8888,8888,A231,SDKJDX,2,22,English,1
21376666050400,zhang50399,8888,8888,A231,SDKJDX,2,22,English,1
21376666050401,zhang50400,8888,8888,A231,SDKJDX,2,22,English,1
21376666050402,zhang50401,8888,8888,A231,SDKJDX,2,22,English,1
21376666050403,zhang50402,8888,8888,A231,SDKJDX,2,22,English,1
21376666050404,zhang50403,8888,8888,A231,SDKJDX,2,22,English,1
21376666050405,zhang50404,8888,8888,A231,SDKJDX,2,22,English,1
21376666050406,zhang50405,8888,8888,A231,SDKJDX,2,22,English,1
21376666050407,zhang50406,8888,8888,A231,SDKJDX,2,22,English,1
21376666050408,zhang50407,8888,8888,A231,SDKJDX,2,22,English,1
21376666050409,zhang50408,8888,8888,A231,SDKJDX,2,22,English,1
21376666050410,zhang50409,8888,8888,A231,SDKJDX,2,22,English,1
21376666050411,zhang50410,8888,8888,A231,SDKJDX,2,22,English,1
21376666050412,zhang50411,8888,8888,A231,SDKJDX,2,22,English,1
21376666050413,zhang50412,8888,8888,A231,SDKJDX,2,22,English,1
21376666050414,zhang50413,8888,8888,A231,SDKJDX,2,22,English,1
21376666050415,zhang50414,8888,8888,A231,SDKJDX,2,22,English,1
21376666050416,zhang50415,8888,8888,A231,SDKJDX,2,22,English,1
21376666050417,zhang50416,8888,8888,A231,SDKJDX,2,22,English,1
21376666050418,zhang50417,8888,8888,A231,SDKJDX,2,22,English,1
21376666050419,zhang50418,8888,8888,A231,SDKJDX,2,22,English,1
21376666050420,zhang50419,8888,8888,A231,SDKJDX,2,22,English,1
21376666050421,zhang50420,8888,8888,A231,SDKJDX,2,22,English,1
21376666050422,zhang50421,8888,8888,A231,SDKJDX,2,22,English,1
21376666050423,zhang50422,8888,8888,A231,SDKJDX,2,22,English,1
21376666050424,zhang50423,8888,8888,A231,SDKJDX,2,22,English,1
21376666050425,zhang50424,8888,8888,A231,SDKJDX,2,22,English,1
21376666050426,zhang50425,8888,8888,A231,SDKJDX,2,22,English,1
21376666050427,zhang50426,8888,8888,A231,SDKJDX,2,22,English,1
21376666050428,zhang50427,8888,8888,A231,SDKJDX,2,22,English,1
21376666050429,zhang50428,8888,8888,A231,SDKJDX,2,22,English,1
21376666050430,zhang50429,8888,8888,A231,SDKJDX,2,22,English,1
21376666050431,zhang50430,8888,8888,A231,SDKJDX,2,22,English,1
21376666050432,zhang50431,8888,8888,A231,SDKJDX,2,22,English,1
21376666050433,zhang50432,8888,8888,A231,SDKJDX,2,22,English,1
21376666050434,zhang50433,8888,8888,A231,SDKJDX,2,22,English,1
21376666050435,zhang50434,8888,8888,A231,SDKJDX,2,22,English,1
21376666050436,zhang50435,8888,8888,A231,SDKJDX,2,22,English,1
21376666050437,zhang50436,8888,8888,A231,SDKJDX,2,22,English,1
21376666050438,zhang50437,8888,8888,A231,SDKJDX,2,22,English,1
21376666050439,zhang50438,8888,8888,A231,SDKJDX,2,22,English,1
21376666050440,zhang50439,8888,8888,A231,SDKJDX,2,22,English,1
21376666050441,zhang50440,8888,8888,A231,SDKJDX,2,22,English,1
21376666050442,zhang50441,8888,8888,A231,SDKJDX,2,22,English,1
21376666050443,zhang50442,8888,8888,A231,SDKJDX,2,22,English,1
21376666050444,zhang50443,8888,8888,A231,SDKJDX,2,22,English,1
21376666050445,zhang50444,8888,8888,A231,SDKJDX,2,22,English,1
21376666050446,zhang50445,8888,8888,A231,SDKJDX,2,22,English,1
21376666050447,zhang50446,8888,8888,A231,SDKJDX,2,22,English,1
21376666050448,zhang50447,8888,8888,A231,SDKJDX,2,22,English,1
21376666050449,zhang50448,8888,8888,A231,SDKJDX,2,22,English,1
21376666050450,zhang50449,8888,8888,A231,SDKJDX,2,22,English,1
21376666050451,zhang50450,8888,8888,A231,SDKJDX,2,22,English,1
21376666050452,zhang50451,8888,8888,A231,SDKJDX,2,22,English,1
21376666050453,zhang50452,8888,8888,A231,SDKJDX,2,22,English,1
21376666050454,zhang50453,8888,8888,A231,SDKJDX,2,22,English,1
21376666050455,zhang50454,8888,8888,A231,SDKJDX,2,22,English,1
21376666050456,zhang50455,8888,8888,A231,SDKJDX,2,22,English,1
21376666050457,zhang50456,8888,8888,A231,SDKJDX,2,22,English,1
21376666050458,zhang50457,8888,8888,A231,SDKJDX,2,22,English,1
21376666050459,zhang50458,8888,8888,A231,SDKJDX,2,22,English,1
21376666050460,zhang50459,8888,8888,A231,SDKJDX,2,22,English,1
21376666050461,zhang50460,8888,8888,A231,SDKJDX,2,22,English,1
21376666050462,zhang50461,8888,8888,A231,SDKJDX,2,22,English,1
21376666050463,zhang50462,8888,8888,A231,SDKJDX,2,22,English,1
21376666050464,zhang50463,8888,8888,A231,SDKJDX,2,22,English,1
21376666050465,zhang50464,8888,8888,A231,SDKJDX,2,22,English,1
21376666050466,zhang50465,8888,8888,A231,SDKJDX,2,22,English,1
21376666050467,zhang50466,8888,8888,A231,SDKJDX,2,22,English,1
21376666050468,zhang50467,8888,8888,A231,SDKJDX,2,22,English,1
21376666050469,zhang50468,8888,8888,A231,SDKJDX,2,22,English,1
21376666050470,zhang50469,8888,8888,A231,SDKJDX,2,22,English,1
21376666050471,zhang50470,8888,8888,A231,SDKJDX,2,22,English,1
21376666050472,zhang50471,8888,8888,A231,SDKJDX,2,22,English,1
21376666050473,zhang50472,8888,8888,A231,SDKJDX,2,22,English,1
21376666050474,zhang50473,8888,8888,A231,SDKJDX,2,22,English,1
21376666050475,zhang50474,8888,8888,A231,SDKJDX,2,22,English,1
21376666050476,zhang50475,8888,8888,A231,SDKJDX,2,22,English,1
21376666050477,zhang50476,8888,8888,A231,SDKJDX,2,22,English,1
21376666050478,zhang50477,8888,8888,A231,SDKJDX,2,22,English,1
21376666050479,zhang50478,8888,8888,A231,SDKJDX,2,22,English,1
21376666050480,zhang50479,8888,8888,A231,SDKJDX,2,22,English,1
21376666050481,zhang50480,8888,8888,A231,SDKJDX,2,22,English,1
21376666050482,zhang50481,8888,8888,A231,SDKJDX,2,22,English,1
21376666050483,zhang50482,8888,8888,A231,SDKJDX,2,22,English,1
21376666050484,zhang50483,8888,8888,A231,SDKJDX,2,22,English,1
21376666050485,zhang50484,8888,8888,A231,SDKJDX,2,22,English,1
21376666050486,zhang50485,8888,8888,A231,SDKJDX,2,22,English,1
21376666050487,zhang50486,8888,8888,A231,SDKJDX,2,22,English,1
21376666050488,zhang50487,8888,8888,A231,SDKJDX,2,22,English,1
21376666050489,zhang50488,8888,8888,A231,SDKJDX,2,22,English,1
21376666050490,zhang50489,8888,8888,A231,SDKJDX,2,22,English,1
21376666050491,zhang50490,8888,8888,A231,SDKJDX,2,22,English,1
21376666050492,zhang50491,8888,8888,A231,SDKJDX,2,22,English,1
21376666050493,zhang50492,8888,8888,A231,SDKJDX,2,22,English,1
21376666050494,zhang50493,8888,8888,A231,SDKJDX,2,22,English,1
21376666050495,zhang50494,8888,8888,A231,SDKJDX,2,22,English,1
21376666050496,zhang50495,8888,8888,A231,SDKJDX,2,22,English,1
21376666050497,zhang50496,8888,8888,A231,SDKJDX,2,22,English,1
21376666050498,zhang50497,8888,8888,A231,SDKJDX,2,22,English,1
21376666050499,zhang50498,8888,8888,A231,SDKJDX,2,22,English,1
21376666050500,zhang50499,8888,8888,A231,SDKJDX,2,22,English,1
21376666050501,zhang50500,8888,8888,A231,SDKJDX,2,22,English,1
21376666050502,zhang50501,8888,8888,A231,SDKJDX,2,22,English,1
21376666050503,zhang50502,8888,8888,A231,SDKJDX,2,22,English,1
21376666050504,zhang50503,8888,8888,A231,SDKJDX,2,22,English,1
21376666050505,zhang50504,8888,8888,A231,SDKJDX,2,22,English,1
21376666050506,zhang50505,8888,8888,A231,SDKJDX,2,22,English,1
21376666050507,zhang50506,8888,8888,A231,SDKJDX,2,22,English,1
21376666050508,zhang50507,8888,8888,A231,SDKJDX,2,22,English,1
21376666050509,zhang50508,8888,8888,A231,SDKJDX,2,22,English,1
21376666050510,zhang50509,8888,8888,A231,SDKJDX,2,22,English,1
21376666050511,zhang50510,8888,8888,A231,SDKJDX,2,22,English,1
21376666050512,zhang50511,8888,8888,A231,SDKJDX,2,22,English,1
21376666050513,zhang50512,8888,8888,A231,SDKJDX,2,22,English,1
21376666050514,zhang50513,8888,8888,A231,SDKJDX,2,22,English,1
21376666050515,zhang50514,8888,8888,A231,SDKJDX,2,22,English,1
21376666050516,zhang50515,8888,8888,A231,SDKJDX,2,22,English,1
21376666050517,zhang50516,8888,8888,A231,SDKJDX,2,22,English,1
21376666050518,zhang50517,8888,8888,A231,SDKJDX,2,22,English,1
21376666050519,zhang50518,8888,8888,A231,SDKJDX,2,22,English,1
21376666050520,zhang50519,8888,8888,A231,SDKJDX,2,22,English,1
21376666050521,zhang50520,8888,8888,A231,SDKJDX,2,22,English,1
21376666050522,zhang50521,8888,8888,A231,SDKJDX,2,22,English,1
21376666050523,zhang50522,8888,8888,A231,SDKJDX,2,22,English,1
21376666050524,zhang50523,8888,8888,A231,SDKJDX,2,22,English,1
21376666050525,zhang50524,8888,8888,A231,SDKJDX,2,22,English,1
21376666050526,zhang50525,8888,8888,A231,SDKJDX,2,22,English,1
21376666050527,zhang50526,8888,8888,A231,SDKJDX,2,22,English,1
21376666050528,zhang50527,8888,8888,A231,SDKJDX,2,22,English,1
21376666050529,zhang50528,8888,8888,A231,SDKJDX,2,22,English,1
21376666050530,zhang50529,8888,8888,A231,SDKJDX,2,22,English,1
21376666050531,zhang50530,8888,8888,A231,SDKJDX,2,22,English,1
21376666050532,zhang50531,8888,8888,A231,SDKJDX,2,22,English,1
21376666050533,zhang50532,8888,8888,A231,SDKJDX,2,22,English,1
21376666050534,zhang50533,8888,8888,A231,SDKJDX,2,22,English,1
21376666050535,zhang50534,8888,8888,A231,SDKJDX,2,22,English,1
21376666050536,zhang50535,8888,8888,A231,SDKJDX,2,22,English,1
21376666050537,zhang50536,8888,8888,A231,SDKJDX,2,22,English,1
21376666050538,zhang50537,8888,8888,A231,SDKJDX,2,22,English,1
21376666050539,zhang50538,8888,8888,A231,SDKJDX,2,22,English,1
21376666050540,zhang50539,8888,8888,A231,SDKJDX,2,22,English,1
21376666050541,zhang50540,8888,8888,A231,SDKJDX,2,22,English,1
21376666050542,zhang50541,8888,8888,A231,SDKJDX,2,22,English,1
21376666050543,zhang50542,8888,8888,A231,SDKJDX,2,22,English,1
21376666050544,zhang50543,8888,8888,A231,SDKJDX,2,22,English,1
21376666050545,zhang50544,8888,8888,A231,SDKJDX,2,22,English,1
21376666050546,zhang50545,8888,8888,A231,SDKJDX,2,22,English,1
21376666050547,zhang50546,8888,8888,A231,SDKJDX,2,22,English,1
21376666050548,zhang50547,8888,8888,A231,SDKJDX,2,22,English,1
21376666050549,zhang50548,8888,8888,A231,SDKJDX,2,22,English,1
21376666050550,zhang50549,8888,8888,A231,SDKJDX,2,22,English,1
21376666050551,zhang50550,8888,8888,A231,SDKJDX,2,22,English,1
21376666050552,zhang50551,8888,8888,A231,SDKJDX,2,22,English,1
21376666050553,zhang50552,8888,8888,A231,SDKJDX,2,22,English,1
21376666050554,zhang50553,8888,8888,A231,SDKJDX,2,22,English,1
21376666050555,zhang50554,8888,8888,A231,SDKJDX,2,22,English,1
21376666050556,zhang50555,8888,8888,A231,SDKJDX,2,22,English,1
21376666050557,zhang50556,8888,8888,A231,SDKJDX,2,22,English,1
21376666050558,zhang50557,8888,8888,A231,SDKJDX,2,22,English,1
21376666050559,zhang50558,8888,8888,A231,SDKJDX,2,22,English,1
21376666050560,zhang50559,8888,8888,A231,SDKJDX,2,22,English,1
21376666050561,zhang50560,8888,8888,A231,SDKJDX,2,22,English,1
21376666050562,zhang50561,8888,8888,A231,SDKJDX,2,22,English,1
21376666050563,zhang50562,8888,8888,A231,SDKJDX,2,22,English,1
21376666050564,zhang50563,8888,8888,A231,SDKJDX,2,22,English,1
21376666050565,zhang50564,8888,8888,A231,SDKJDX,2,22,English,1
21376666050566,zhang50565,8888,8888,A231,SDKJDX,2,22,English,1
21376666050567,zhang50566,8888,8888,A231,SDKJDX,2,22,English,1
21376666050568,zhang50567,8888,8888,A231,SDKJDX,2,22,English,1
21376666050569,zhang50568,8888,8888,A231,SDKJDX,2,22,English,1
21376666050570,zhang50569,8888,8888,A231,SDKJDX,2,22,English,1
21376666050571,zhang50570,8888,8888,A231,SDKJDX,2,22,English,1
21376666050572,zhang50571,8888,8888,A231,SDKJDX,2,22,English,1
21376666050573,zhang50572,8888,8888,A231,SDKJDX,2,22,English,1
21376666050574,zhang50573,8888,8888,A231,SDKJDX,2,22,English,1
21376666050575,zhang50574,8888,8888,A231,SDKJDX,2,22,English,1
21376666050576,zhang50575,8888,8888,A231,SDKJDX,2,22,English,1
21376666050577,zhang50576,8888,8888,A231,SDKJDX,2,22,English,1
21376666050578,zhang50577,8888,8888,A231,SDKJDX,2,22,English,1
21376666050579,zhang50578,8888,8888,A231,SDKJDX,2,22,English,1
21376666050580,zhang50579,8888,8888,A231,SDKJDX,2,22,English,1
21376666050581,zhang50580,8888,8888,A231,SDKJDX,2,22,English,1
21376666050582,zhang50581,8888,8888,A231,SDKJDX,2,22,English,1
21376666050583,zhang50582,8888,8888,A231,SDKJDX,2,22,English,1
21376666050584,zhang50583,8888,8888,A231,SDKJDX,2,22,English,1
21376666050585,zhang50584,8888,8888,A231,SDKJDX,2,22,English,1
21376666050586,zhang50585,8888,8888,A231,SDKJDX,2,22,English,1
21376666050587,zhang50586,8888,8888,A231,SDKJDX,2,22,English,1
21376666050588,zhang50587,8888,8888,A231,SDKJDX,2,22,English,1
21376666050589,zhang50588,8888,8888,A231,SDKJDX,2,22,English,1
21376666050590,zhang50589,8888,8888,A231,SDKJDX,2,22,English,1
21376666050591,zhang50590,8888,8888,A231,SDKJDX,2,22,English,1
21376666050592,zhang50591,8888,8888,A231,SDKJDX,2,22,English,1
21376666050593,zhang50592,8888,8888,A231,SDKJDX,2,22,English,1
21376666050594,zhang50593,8888,8888,A231,SDKJDX,2,22,English,1
21376666050595,zhang50594,8888,8888,A231,SDKJDX,2,22,English,1
21376666050596,zhang50595,8888,8888,A231,SDKJDX,2,22,English,1
21376666050597,zhang50596,8888,8888,A231,SDKJDX,2,22,English,1
21376666050598,zhang50597,8888,8888,A231,SDKJDX,2,22,English,1
21376666050599,zhang50598,8888,8888,A231,SDKJDX,2,22,English,1
21376666050600,zhang50599,8888,8888,A231,SDKJDX,2,22,English,1
21376666050601,zhang50600,8888,8888,A231,SDKJDX,2,22,English,1
21376666050602,zhang50601,8888,8888,A231,SDKJDX,2,22,English,1
21376666050603,zhang50602,8888,8888,A231,SDKJDX,2,22,English,1
21376666050604,zhang50603,8888,8888,A231,SDKJDX,2,22,English,1
21376666050605,zhang50604,8888,8888,A231,SDKJDX,2,22,English,1
21376666050606,zhang50605,8888,8888,A231,SDKJDX,2,22,English,1
21376666050607,zhang50606,8888,8888,A231,SDKJDX,2,22,English,1
21376666050608,zhang50607,8888,8888,A231,SDKJDX,2,22,English,1
21376666050609,zhang50608,8888,8888,A231,SDKJDX,2,22,English,1
21376666050610,zhang50609,8888,8888,A231,SDKJDX,2,22,English,1
21376666050611,zhang50610,8888,8888,A231,SDKJDX,2,22,English,1
21376666050612,zhang50611,8888,8888,A231,SDKJDX,2,22,English,1
21376666050613,zhang50612,8888,8888,A231,SDKJDX,2,22,English,1
21376666050614,zhang50613,8888,8888,A231,SDKJDX,2,22,English,1
21376666050615,zhang50614,8888,8888,A231,SDKJDX,2,22,English,1
21376666050616,zhang50615,8888,8888,A231,SDKJDX,2,22,English,1
21376666050617,zhang50616,8888,8888,A231,SDKJDX,2,22,English,1
21376666050618,zhang50617,8888,8888,A231,SDKJDX,2,22,English,1
21376666050619,zhang50618,8888,8888,A231,SDKJDX,2,22,English,1
21376666050620,zhang50619,8888,8888,A231,SDKJDX,2,22,English,1
21376666050621,zhang50620,8888,8888,A231,SDKJDX,2,22,English,1
21376666050622,zhang50621,8888,8888,A231,SDKJDX,2,22,English,1
21376666050623,zhang50622,8888,8888,A231,SDKJDX,2,22,English,1
21376666050624,zhang50623,8888,8888,A231,SDKJDX,2,22,English,1
21376666050625,zhang50624,8888,8888,A231,SDKJDX,2,22,English,1
21376666050626,zhang50625,8888,8888,A231,SDKJDX,2,22,English,1
21376666050627,zhang50626,8888,8888,A231,SDKJDX,2,22,English,1
21376666050628,zhang50627,8888,8888,A231,SDKJDX,2,22,English,1
21376666050629,zhang50628,8888,8888,A231,SDKJDX,2,22,English,1
21376666050630,zhang50629,8888,8888,A231,SDKJDX,2,22,English,1
21376666050631,zhang50630,8888,8888,A231,SDKJDX,2,22,English,1
21376666050632,zhang50631,8888,8888,A231,SDKJDX,2,22,English,1
21376666050633,zhang50632,8888,8888,A231,SDKJDX,2,22,English,1
21376666050634,zhang50633,8888,8888,A231,SDKJDX,2,22,English,1
21376666050635,zhang50634,8888,8888,A231,SDKJDX,2,22,English,1
21376666050636,zhang50635,8888,8888,A231,SDKJDX,2,22,English,1
21376666050637,zhang50636,8888,8888,A231,SDKJDX,2,22,English,1
21376666050638,zhang50637,8888,8888,A231,SDKJDX,2,22,English,1
21376666050639,zhang50638,8888,8888,A231,SDKJDX,2,22,English,1
21376666050640,zhang50639,8888,8888,A231,SDKJDX,2,22,English,1
21376666050641,zhang50640,8888,8888,A231,SDKJDX,2,22,English,1
21376666050642,zhang50641,8888,8888,A231,SDKJDX,2,22,English,1
21376666050643,zhang50642,8888,8888,A231,SDKJDX,2,22,English,1
21376666050644,zhang50643,8888,8888,A231,SDKJDX,2,22,English,1
21376666050645,zhang50644,8888,8888,A231,SDKJDX,2,22,English,1
21376666050646,zhang50645,8888,8888,A231,SDKJDX,2,22,English,1
21376666050647,zhang50646,8888,8888,A231,SDKJDX,2,22,English,1
21376666050648,zhang50647,8888,8888,A231,SDKJDX,2,22,English,1
21376666050649,zhang50648,8888,8888,A231,SDKJDX,2,22,English,1
21376666050650,zhang50649,8888,8888,A231,SDKJDX,2,22,English,1
21376666050651,zhang50650,8888,8888,A231,SDKJDX,2,22,English,1
21376666050652,zhang50651,8888,8888,A231,SDKJDX,2,22,English,1
21376666050653,zhang50652,8888,8888,A231,SDKJDX,2,22,English,1
21376666050654,zhang50653,8888,8888,A231,SDKJDX,2,22,English,1
21376666050655,zhang50654,8888,8888,A231,SDKJDX,2,22,English,1
21376666050656,zhang50655,8888,8888,A231,SDKJDX,2,22,English,1
21376666050657,zhang50656,8888,8888,A231,SDKJDX,2,22,English,1
21376666050658,zhang50657,8888,8888,A231,SDKJDX,2,22,English,1
21376666050659,zhang50658,8888,8888,A231,SDKJDX,2,22,English,1
21376666050660,zhang50659,8888,8888,A231,SDKJDX,2,22,English,1
21376666050661,zhang50660,8888,8888,A231,SDKJDX,2,22,English,1
21376666050662,zhang50661,8888,8888,A231,SDKJDX,2,22,English,1
21376666050663,zhang50662,8888,8888,A231,SDKJDX,2,22,English,1
21376666050664,zhang50663,8888,8888,A231,SDKJDX,2,22,English,1
21376666050665,zhang50664,8888,8888,A231,SDKJDX,2,22,English,1
21376666050666,zhang50665,8888,8888,A231,SDKJDX,2,22,English,1
21376666050667,zhang50666,8888,8888,A231,SDKJDX,2,22,English,1
21376666050668,zhang50667,8888,8888,A231,SDKJDX,2,22,English,1
21376666050669,zhang50668,8888,8888,A231,SDKJDX,2,22,English,1
21376666050670,zhang50669,8888,8888,A231,SDKJDX,2,22,English,1
21376666050671,zhang50670,8888,8888,A231,SDKJDX,2,22,English,1
21376666050672,zhang50671,8888,8888,A231,SDKJDX,2,22,English,1
21376666050673,zhang50672,8888,8888,A231,SDKJDX,2,22,English,1
21376666050674,zhang50673,8888,8888,A231,SDKJDX,2,22,English,1
21376666050675,zhang50674,8888,8888,A231,SDKJDX,2,22,English,1
21376666050676,zhang50675,8888,8888,A231,SDKJDX,2,22,English,1
21376666050677,zhang50676,8888,8888,A231,SDKJDX,2,22,English,1
21376666050678,zhang50677,8888,8888,A231,SDKJDX,2,22,English,1
21376666050679,zhang50678,8888,8888,A231,SDKJDX,2,22,English,1
21376666050680,zhang50679,8888,8888,A231,SDKJDX,2,22,English,1
21376666050681,zhang50680,8888,8888,A231,SDKJDX,2,22,English,1
21376666050682,zhang50681,8888,8888,A231,SDKJDX,2,22,English,1
21376666050683,zhang50682,8888,8888,A231,SDKJDX,2,22,English,1
21376666050684,zhang50683,8888,8888,A231,SDKJDX,2,22,English,1
21376666050685,zhang50684,8888,8888,A231,SDKJDX,2,22,English,1
21376666050686,zhang50685,8888,8888,A231,SDKJDX,2,22,English,1
21376666050687,zhang50686,8888,8888,A231,SDKJDX,2,22,English,1
21376666050688,zhang50687,8888,8888,A231,SDKJDX,2,22,English,1
21376666050689,zhang50688,8888,8888,A231,SDKJDX,2,22,English,1
21376666050690,zhang50689,8888,8888,A231,SDKJDX,2,22,English,1
21376666050691,zhang50690,8888,8888,A231,SDKJDX,2,22,English,1
21376666050692,zhang50691,8888,8888,A231,SDKJDX,2,22,English,1
21376666050693,zhang50692,8888,8888,A231,SDKJDX,2,22,English,1
21376666050694,zhang50693,8888,8888,A231,SDKJDX,2,22,English,1
21376666050695,zhang50694,8888,8888,A231,SDKJDX,2,22,English,1
21376666050696,zhang50695,8888,8888,A231,SDKJDX,2,22,English,1
21376666050697,zhang50696,8888,8888,A231,SDKJDX,2,22,English,1
21376666050698,zhang50697,8888,8888,A231,SDKJDX,2,22,English,1
21376666050699,zhang50698,8888,8888,A231,SDKJDX,2,22,English,1
21376666050700,zhang50699,8888,8888,A231,SDKJDX,2,22,English,1
21376666050701,zhang50700,8888,8888,A231,SDKJDX,2,22,English,1
21376666050702,zhang50701,8888,8888,A231,SDKJDX,2,22,English,1
21376666050703,zhang50702,8888,8888,A231,SDKJDX,2,22,English,1
21376666050704,zhang50703,8888,8888,A231,SDKJDX,2,22,English,1
21376666050705,zhang50704,8888,8888,A231,SDKJDX,2,22,English,1
21376666050706,zhang50705,8888,8888,A231,SDKJDX,2,22,English,1
21376666050707,zhang50706,8888,8888,A231,SDKJDX,2,22,English,1
21376666050708,zhang50707,8888,8888,A231,SDKJDX,2,22,English,1
21376666050709,zhang50708,8888,8888,A231,SDKJDX,2,22,English,1
21376666050710,zhang50709,8888,8888,A231,SDKJDX,2,22,English,1
21376666050711,zhang50710,8888,8888,A231,SDKJDX,2,22,English,1
21376666050712,zhang50711,8888,8888,A231,SDKJDX,2,22,English,1
21376666050713,zhang50712,8888,8888,A231,SDKJDX,2,22,English,1
21376666050714,zhang50713,8888,8888,A231,SDKJDX,2,22,English,1
21376666050715,zhang50714,8888,8888,A231,SDKJDX,2,22,English,1
